2057	0	100.000000		2057	0	0.000000	
2058	0	100.000000		2058	0	0.000000	
2059	0	100.000000		2059	0	0.000000	
2060	0	100.000000		2060	0	0.000000	
2061	0	100.000000		2061	0	0.000000	
2062	0	100.000000		2062	0	0.000000	
2063	0	100.000000		2063	0	0.000000	
2064	0	100.000000		2064	0	0.000000	
2065	0	100.000000		2065	0	0.000000	
2066	0	100.000000		2066	0	0.000000	
2067	0	100.000000		2067	0	0.000000	
2068	0	100.000000		2068	0	0.000000	
2069	0	100.000000		2069	0	0.000000	
2070	0	100.000000		2070	0	0.000000	
2071	0	100.000000		2071	0	0.000000	
2072	0	100.000000		2072	0	0.000000	
2073	0	100.000000		2073	0	0.000000	
2074	0	100.000000		2074	0	0.000000	
2075	0	100.000000		2075	0	0.000000	
2076	0	100.000000		2076	0	0.000000	
2077	0	100.000000		2077	0	0.000000	
2078	0	100.000000		2078	0	0.000000	
2079	0	100.000000		2079	0	0.000000	
2080	0	100.000000		2080	0	0.000000	
2081	0	100.000000		2081	0	0.000000	
2082	0	100.000000		2082	0	0.000000	
2083	0	100.000000		2083	0	0.000000	
2084	0	100.000000		2084	0	0.000000	
2085	0	100.000000		2085	0	0.000000	
2086	0	100.000000		2086	0	0.000000	
2087	0	100.000000		2087	0	0.000000	
2088	0	100.000000		2088	0	0.000000	
2089	0	100.000000		2089	0	0.000000	
2090	0	100.000000		2090	0	0.000000	
2091	0	100.000000		2091	0	0.000000	
2092	0	100.000000		2092	0	0.000000	
2093	0	100.000000		2093	0	0.000000	
2094	0	100.000000		2094	0	0.000000	
2095	0	100.000000		2095	0	0.000000	
2096	0	100.000000		2096	0	0.000000	
2097	0	100.000000		2097	0	0.000000	
2098	0	100.000000		2098	0	0.000000	
2099	0	100.000000		2099	0	0.000000	
2100	0	100.000000		2100	0	0.000000	
2101	0	100.000000		2101	0	0.000000	
2102	0	100.000000		2102	0	0.000000	
2103	0	100.000000		2103	0	0.000000	
2104	0	100.000000		2104	0	0.000000	
2105	0	100.000000		2105	0	0.000000	
2106	0	100.000000		2106	0	0.000000	
2107	0	100.000000		2107	0	0.000000	
2108	0	100.000000		2108	0	0.000000	
2109	0	100.000000		2109	0	0.000000	
2110	0	100.000000		2110	0	0.000000	
2111	0	100.000000		2111	0	0.000000	
2112	0	100.000000		2112	0	0.000000	
2113	0	100.000000		2113	0	0.000000	
2114	0	100.000000		2114	0	0.000000	
2115	0	100.000000		2115	0	0.000000	
2116	0	100.000000		2116	0	0.000000	
2117	0	100.000000		2117	0	0.000000	
2118	0	100.000000		2118	0	0.000000	
2119	0	100.000000		2119	0	0.000000	
2120	0	100.000000		2120	0	0.000000	
2121	0	100.000000		2121	0	0.000000	
2122	0	100.000000		2122	0	0.000000	
2123	0	100.000000		2123	0	0.000000	
2124	0	100.000000		2124	0	0.000000	
2125	0	100.000000		2125	0	0.000000	
2126	0	100.000000		2126	0	0.000000	
2127	0	100.000000		2127	0	0.000000	
2128	0	100.000000		2128	0	0.000000	
2129	0	100.000000		2129	0	0.000000	
2130	0	100.000000		2130	0	0.000000	
2131	0	100.000000		2131	0	0.000000	
2132	0	100.000000		2132	0	0.000000	
2133	0	100.000000		2133	0	0.000000	
2134	0	100.000000		2134	0	0.000000	
2135	0	100.000000		2135	0	0.000000	
2136	0	100.000000		2136	0	0.000000	
2137	0	100.000000		2137	0	0.000000	
2138	0	100.000000		2138	0	0.000000	
2139	0	100.000000		2139	0	0.000000	
2140	0	100.000000		2140	0	0.000000	
2141	0	100.000000		2141	0	0.000000	
2142	0	100.000000		2142	0	0.000000	
2143	0	100.000000		2143	0	0.000000	
2144	0	100.000000		2144	0	0.000000	
2145	0	100.000000		2145	0	0.000000	
2146	0	100.000000		2146	0	0.000000	
2147	0	100.000000		2147	0	0.000000	
2148	0	100.000000		2148	0	0.000000	
2149	0	100.000000		2149	0	0.000000	
2150	0	100.000000		2150	0	0.000000	
2151	0	100.000000		2151	0	0.000000	
2152	0	100.000000		2152	0	0.000000	
2153	0	100.000000		2153	0	0.000000	
2154	0	100.000000		2154	0	0.000000	
2155	0	100.000000		2155	0	0.000000	
2156	0	100.000000		2156	0	0.000000	
2157	0	100.000000		2157	0	0.000000	
2158	0	100.000000		2158	0	0.000000	
2159	0	100.000000		2159	0	0.000000	
2160	0	100.000000		2160	0	0.000000	
2161	0	100.000000		2161	0	0.000000	
2162	0	100.000000		2162	0	0.000000	
2163	0	100.000000		2163	0	0.000000	
2164	0	100.000000		2164	0	0.000000	
2165	0	100.000000		2165	0	0.000000	
2166	0	100.000000		2166	0	0.000000	
2167	0	100.000000		2167	0	0.000000	
2168	0	100.000000		2168	0	0.000000	
2169	0	100.000000		2169	0	0.000000	
2170	0	100.000000		2170	0	0.000000	
2171	0	100.000000		2171	0	0.000000	
2172	0	100.000000		2172	0	0.000000	
2173	0	100.000000		2173	0	0.000000	
2174	0	100.000000		2174	0	0.000000	
2175	0	100.000000		2175	0	0.000000	
2176	0	100.000000		2176	0	0.000000	
2177	0	100.000000		2177	0	0.000000	
2178	0	100.000000		2178	0	0.000000	
2179	0	100.000000		2179	0	0.000000	
2180	0	100.000000		2180	0	0.000000	
2181	0	100.000000		2181	0	0.000000	
2182	0	100.000000		2182	0	0.000000	
2183	0	100.000000		2183	0	0.000000	
2184	0	100.000000		2184	0	0.000000	
2185	0	100.000000		2185	0	0.000000	
2186	0	100.000000		2186	0	0.000000	
2187	0	100.000000		2187	0	0.000000	
2188	0	100.000000		2188	0	0.000000	
2189	0	100.000000		2189	0	0.000000	
2190	0	100.000000		2190	0	0.000000	
2191	0	100.000000		2191	0	0.000000	
2192	0	100.000000		2192	0	0.000000	
2193	0	100.000000		2193	0	0.000000	
2194	0	100.000000		2194	0	0.000000	
2195	0	100.000000		2195	0	0.000000	
2196	0	100.000000		2196	0	0.000000	
2197	0	100.000000		2197	0	0.000000	
2198	0	100.000000		2198	0	0.000000	
2199	0	100.000000		2199	0	0.000000	
2200	0	100.000000		2200	0	0.000000	
2201	0	100.000000		2201	0	0.000000	
2202	0	100.000000		2202	0	0.000000	
2203	0	100.000000		2203	0	0.000000	
2204	0	100.000000		2204	0	0.000000	
2205	0	100.000000		2205	0	0.000000	
2206	0	100.000000		2206	0	0.000000	
2207	0	100.000000		2207	0	0.000000	
2208	0	100.000000		2208	0	0.000000	
2209	0	100.000000		2209	0	0.000000	
2210	0	100.000000		2210	0	0.000000	
2211	0	100.000000		2211	0	0.000000	
2212	0	100.000000		2212	0	0.000000	
2213	0	100.000000		2213	0	0.000000	
2214	0	100.000000		2214	0	0.000000	
2215	0	100.000000		2215	0	0.000000	
2216	0	100.000000		2216	0	0.000000	
2217	0	100.000000		2217	0	0.000000	
2218	0	100.000000		2218	0	0.000000	
2219	0	100.000000		2219	0	0.000000	
2220	0	100.000000		2220	0	0.000000	
2221	0	100.000000		2221	0	0.000000	
2222	0	100.000000		2222	0	0.000000	
2223	0	100.000000		2223	0	0.000000	
2224	0	100.000000		2224	0	0.000000	
2225	0	100.000000		2225	0	0.000000	
2226	0	100.000000		2226	0	0.000000	
2227	0	100.000000		2227	0	0.000000	
2228	0	100.000000		2228	0	0.000000	
2229	0	100.000000		2229	0	0.000000	
2230	0	100.000000		2230	0	0.000000	
2231	0	100.000000		2231	0	0.000000	
2232	0	100.000000		2232	0	0.000000	
2233	0	100.000000		2233	0	0.000000	
2234	0	100.000000		2234	0	0.000000	
2235	0	100.000000		2235	0	0.000000	
2236	0	100.000000		2236	0	0.000000	
2237	0	100.000000		2237	0	0.000000	
2238	0	100.000000		2238	0	0.000000	
2239	0	100.000000		2239	0	0.000000	
2240	0	100.000000		2240	0	0.000000	
2241	0	100.000000		2241	0	0.000000	
2242	0	100.000000		2242	0	0.000000	
2243	0	100.000000		2243	0	0.000000	
2244	0	100.000000		2244	0	0.000000	
2245	0	100.000000		2245	0	0.000000	
2246	0	100.000000		2246	0	0.000000	
2247	0	100.000000		2247	0	0.000000	
2248	0	100.000000		2248	0	0.000000	
2249	0	100.000000		2249	0	0.000000	
2250	0	100.000000		2250	0	0.000000	
2251	0	100.000000		2251	0	0.000000	
2252	0	100.000000		2252	0	0.000000	
2253	0	100.000000		2253	0	0.000000	
2254	0	100.000000		2254	0	0.000000	
2255	0	100.000000		2255	0	0.000000	
2256	0	100.000000		2256	0	0.000000	
2257	0	100.000000		2257	0	0.000000	
2258	0	100.000000		2258	0	0.000000	
2259	0	100.000000		2259	0	0.000000	
2260	0	100.000000		2260	0	0.000000	
2261	0	100.000000		2261	0	0.000000	
2262	0	100.000000		2262	0	0.000000	
2263	0	100.000000		2263	0	0.000000	
2264	0	100.000000		2264	0	0.000000	
2265	0	100.000000		2265	0	0.000000	
2266	0	100.000000		2266	0	0.000000	
2267	0	100.000000		2267	0	0.000000	
2268	0	100.000000		2268	0	0.000000	
2269	0	100.000000		2269	0	0.000000	
2270	0	100.000000		2270	0	0.000000	
2271	0	100.000000		2271	0	0.000000	
2272	0	100.000000		2272	0	0.000000	
2273	0	100.000000		2273	0	0.000000	
2274	0	100.000000		2274	0	0.000000	
2275	0	100.000000		2275	0	0.000000	
2276	0	100.000000		2276	0	0.000000	
2277	0	100.000000		2277	0	0.000000	
2278	0	100.000000		2278	0	0.000000	
2279	0	100.000000		2279	0	0.000000	
2280	0	100.000000		2280	0	0.000000	
2281	0	100.000000		2281	0	0.000000	
2282	0	100.000000		2282	0	0.000000	
2283	0	100.000000		2283	0	0.000000	
2284	0	100.000000		2284	0	0.000000	
2285	0	100.000000		2285	0	0.000000	
2286	0	100.000000		2286	0	0.000000	
2287	0	100.000000		2287	0	0.000000	
2288	0	100.000000		2288	0	0.000000	
2289	0	100.000000		2289	0	0.000000	
2290	0	100.000000		2290	0	0.000000	
2291	0	100.000000		2291	0	0.000000	
2292	0	100.000000		2292	0	0.000000	
2293	0	100.000000		2293	0	0.000000	
2294	0	100.000000		2294	0	0.000000	
2295	0	100.000000		2295	0	0.000000	
2296	0	100.000000		2296	0	0.000000	
2297	0	100.000000		2297	0	0.000000	
2298	0	100.000000		2298	0	0.000000	
2299	0	100.000000		2299	0	0.000000	
2300	0	100.000000		2300	0	0.000000	
2301	0	100.000000		2301	0	0.000000	
2302	0	100.000000		2302	0	0.000000	
2303	0	100.000000		2303	0	0.000000	
2304	0	100.000000		2304	0	0.000000	
2305	0	100.000000		2305	0	0.000000	
2306	0	100.000000		2306	0	0.000000	
2307	0	100.000000		2307	0	0.000000	
2308	0	100.000000		2308	0	0.000000	
2309	0	100.000000		2309	0	0.000000	
2310	0	100.000000		2310	0	0.000000	
2311	0	100.000000		2311	0	0.000000	
2312	0	100.000000		2312	0	0.000000	
2313	0	100.000000		2313	0	0.000000	
2314	0	100.000000		2314	0	0.000000	
2315	0	100.000000		2315	0	0.000000	
2316	0	100.000000		2316	0	0.000000	
2317	0	100.000000		2317	0	0.000000	
2318	0	100.000000		2318	0	0.000000	
2319	0	100.000000		2319	0	0.000000	
2320	0	100.000000		2320	0	0.000000	
2321	0	100.000000		2321	0	0.000000	
2322	0	100.000000		2322	0	0.000000	
2323	0	100.000000		2323	0	0.000000	
2324	0	100.000000		2324	0	0.000000	
2325	0	100.000000		2325	0	0.000000	
2326	0	100.000000		2326	0	0.000000	
2327	0	100.000000		2327	0	0.000000	
2328	0	100.000000		2328	0	0.000000	
2329	0	100.000000		2329	0	0.000000	
2330	0	100.000000		2330	0	0.000000	
2331	0	100.000000		2331	0	0.000000	
2332	0	100.000000		2332	0	0.000000	
2333	0	100.000000		2333	0	0.000000	
2334	0	100.000000		2334	0	0.000000	
2335	0	100.000000		2335	0	0.000000	
2336	0	100.000000		2336	0	0.000000	
2337	0	100.000000		2337	0	0.000000	
2338	0	100.000000		2338	0	0.000000	
2339	0	100.000000		2339	0	0.000000	
2340	0	100.000000		2340	0	0.000000	
2341	0	100.000000		2341	0	0.000000	
2342	0	100.000000		2342	0	0.000000	
2343	0	100.000000		2343	0	0.000000	
2344	0	100.000000		2344	0	0.000000	
2345	0	100.000000		2345	0	0.000000	
2346	0	100.000000		2346	0	0.000000	
2347	0	100.000000		2347	0	0.000000	
2348	0	100.000000		2348	0	0.000000	
2349	0	100.000000		2349	0	0.000000	
2350	0	100.000000		2350	0	0.000000	
2351	0	100.000000		2351	0	0.000000	
2352	0	100.000000		2352	0	0.000000	
2353	0	100.000000		2353	0	0.000000	
2354	0	100.000000		2354	0	0.000000	
2355	0	100.000000		2355	0	0.000000	
2356	0	100.000000		2356	0	0.000000	
2357	0	100.000000		2357	0	0.000000	
2358	0	100.000000		2358	0	0.000000	
2359	0	100.000000		2359	0	0.000000	
2360	0	100.000000		2360	0	0.000000	
2361	0	100.000000		2361	0	0.000000	
2362	0	100.000000		2362	0	0.000000	
2363	0	100.000000		2363	0	0.000000	
2364	0	100.000000		2364	0	0.000000	
2365	0	100.000000		2365	0	0.000000	
2366	0	100.000000		2366	0	0.000000	
2367	0	100.000000		2367	0	0.000000	
2368	0	100.000000		2368	0	0.000000	
2369	0	100.000000		2369	0	0.000000	
2370	0	100.000000		2370	0	0.000000	
2371	0	100.000000		2371	0	0.000000	
2372	0	100.000000		2372	0	0.000000	
2373	0	100.000000		2373	0	0.000000	
2374	0	100.000000		2374	0	0.000000	
2375	0	100.000000		2375	0	0.000000	
2376	0	100.000000		2376	0	0.000000	
2377	0	100.000000		2377	0	0.000000	
2378	0	100.000000		2378	0	0.000000	
2379	0	100.000000		2379	0	0.000000	
2380	0	100.000000		2380	0	0.000000	
2381	0	100.000000		2381	0	0.000000	
2382	0	100.000000		2382	0	0.000000	
2383	0	100.000000		2383	0	0.000000	
2384	0	100.000000		2384	0	0.000000	
2385	0	100.000000		2385	0	0.000000	
2386	0	100.000000		2386	0	0.000000	
2387	0	100.000000		2387	0	0.000000	
2388	0	100.000000		2388	0	0.000000	
2389	0	100.000000		2389	0	0.000000	
2390	0	100.000000		2390	0	0.000000	
2391	0	100.000000		2391	0	0.000000	
2392	0	100.000000		2392	0	0.000000	
2393	0	100.000000		2393	0	0.000000	
2394	0	100.000000		2394	0	0.000000	
2395	0	100.000000		2395	0	0.000000	
2396	0	100.000000		2396	0	0.000000	
2397	0	100.000000		2397	0	0.000000	
2398	0	100.000000		2398	0	0.000000	
2399	0	100.000000		2399	0	0.000000	
2400	0	100.000000		2400	0	0.000000	
2401	0	100.000000		2401	0	0.000000	
2402	0	100.000000		2402	0	0.000000	
2403	0	100.000000		2403	0	0.000000	
2404	0	100.000000		2404	0	0.000000	
2405	0	100.000000		2405	0	0.000000	
2406	0	100.000000		2406	0	0.000000	
2407	0	100.000000		2407	0	0.000000	
2408	0	100.000000		2408	0	0.000000	
2409	0	100.000000		2409	0	0.000000	
2410	0	100.000000		2410	0	0.000000	
2411	0	100.000000		2411	0	0.000000	
2412	0	100.000000		2412	0	0.000000	
2413	0	100.000000		2413	0	0.000000	
2414	0	100.000000		2414	0	0.000000	
2415	0	100.000000		2415	0	0.000000	
2416	0	100.000000		2416	0	0.000000	
2417	0	100.000000		2417	0	0.000000	
2418	0	100.000000		2418	0	0.000000	
2419	0	100.000000		2419	0	0.000000	
2420	0	100.000000		2420	0	0.000000	
2421	0	100.000000		2421	0	0.000000	
2422	0	100.000000		2422	0	0.000000	
2423	0	100.000000		2423	0	0.000000	
2424	0	100.000000		2424	0	0.000000	
2425	0	100.000000		2425	0	0.000000	
2426	0	100.000000		2426	0	0.000000	
2427	0	100.000000		2427	0	0.000000	
2428	0	100.000000		2428	0	0.000000	
2429	0	100.000000		2429	0	0.000000	
2430	0	100.000000		2430	0	0.000000	
2431	0	100.000000		2431	0	0.000000	
2432	0	100.000000		2432	0	0.000000	
2433	0	100.000000		2433	0	0.000000	
2434	0	100.000000		2434	0	0.000000	
2435	0	100.000000		2435	0	0.000000	
2436	0	100.000000		2436	0	0.000000	
2437	0	100.000000		2437	0	0.000000	
2438	0	100.000000		2438	0	0.000000	
2439	0	100.000000		2439	0	0.000000	
2440	0	100.000000		2440	0	0.000000	
2441	0	100.000000		2441	0	0.000000	
2442	0	100.000000		2442	0	0.000000	
2443	0	100.000000		2443	0	0.000000	
2444	0	100.000000		2444	0	0.000000	
2445	0	100.000000		2445	0	0.000000	
2446	0	100.000000		2446	0	0.000000	
2447	0	100.000000		2447	0	0.000000	
2448	0	100.000000		2448	0	0.000000	
2449	0	100.000000		2449	0	0.000000	
2450	0	100.000000		2450	0	0.000000	
2451	0	100.000000		2451	0	0.000000	
2452	0	100.000000		2452	0	0.000000	
2453	0	100.000000		2453	0	0.000000	
2454	0	100.000000		2454	0	0.000000	
2455	0	100.000000		2455	0	0.000000	
2456	0	100.000000		2456	0	0.000000	
2457	0	100.000000		2457	0	0.000000	
2458	0	100.000000		2458	0	0.000000	
2459	0	100.000000		2459	0	0.000000	
2460	0	100.000000		2460	0	0.000000	
2461	0	100.000000		2461	0	0.000000	
2462	0	100.000000		2462	0	0.000000	
2463	0	100.000000		2463	0	0.000000	
2464	0	100.000000		2464	0	0.000000	
2465	0	100.000000		2465	0	0.000000	
2466	0	100.000000		2466	0	0.000000	
2467	0	100.000000		2467	0	0.000000	
2468	0	100.000000		2468	0	0.000000	
2469	0	100.000000		2469	0	0.000000	
2470	0	100.000000		2470	0	0.000000	
2471	0	100.000000		2471	0	0.000000	
2472	0	100.000000		2472	0	0.000000	
2473	0	100.000000		2473	0	0.000000	
2474	0	100.000000		2474	0	0.000000	
2475	0	100.000000		2475	0	0.000000	
2476	0	100.000000		2476	0	0.000000	
2477	0	100.000000		2477	0	0.000000	
2478	0	100.000000		2478	0	0.000000	
2479	0	100.000000		2479	0	0.000000	
2480	0	100.000000		2480	0	0.000000	
2481	0	100.000000		2481	0	0.000000	
2482	0	100.000000		2482	0	0.000000	
2483	0	100.000000		2483	0	0.000000	
2484	0	100.000000		2484	0	0.000000	
2485	0	100.000000		2485	0	0.000000	
2486	0	100.000000		2486	0	0.000000	
2487	0	100.000000		2487	0	0.000000	
2488	0	100.000000		2488	0	0.000000	
2489	0	100.000000		2489	0	0.000000	
2490	0	100.000000		2490	0	0.000000	
2491	0	100.000000		2491	0	0.000000	
2492	0	100.000000		2492	0	0.000000	
2493	0	100.000000		2493	0	0.000000	
2494	0	100.000000		2494	0	0.000000	
2495	0	100.000000		2495	0	0.000000	
2496	0	100.000000		2496	0	0.000000	
2497	0	100.000000		2497	0	0.000000	
2498	0	100.000000		2498	0	0.000000	
2499	0	100.000000		2499	0	0.000000	
2500	0	100.000000		2500	0	0.000000	
2501	0	100.000000		2501	0	0.000000	
2502	0	100.000000		2502	0	0.000000	
2503	0	100.000000		2503	0	0.000000	
2504	0	100.000000		2504	0	0.000000	
2505	0	100.000000		2505	0	0.000000	
2506	0	100.000000		2506	0	0.000000	
2507	0	100.000000		2507	0	0.000000	
2508	0	100.000000		2508	0	0.000000	
2509	0	100.000000		2509	0	0.000000	
2510	0	100.000000		2510	0	0.000000	
2511	0	100.000000		2511	0	0.000000	
2512	0	100.000000		2512	0	0.000000	
2513	0	100.000000		2513	0	0.000000	
2514	0	100.000000		2514	0	0.000000	
2515	0	100.000000		2515	0	0.000000	
2516	0	100.000000		2516	0	0.000000	
2517	0	100.000000		2517	0	0.000000	
2518	0	100.000000		2518	0	0.000000	
2519	0	100.000000		2519	0	0.000000	
2520	0	100.000000		2520	0	0.000000	
2521	0	100.000000		2521	0	0.000000	
2522	0	100.000000		2522	0	0.000000	
2523	0	100.000000		2523	0	0.000000	
2524	0	100.000000		2524	0	0.000000	
2525	0	100.000000		2525	0	0.000000	
2526	0	100.000000		2526	0	0.000000	
2527	0	100.000000		2527	0	0.000000	
2528	0	100.000000		2528	0	0.000000	
2529	0	100.000000		2529	0	0.000000	
2530	0	100.000000		2530	0	0.000000	
2531	0	100.000000		2531	0	0.000000	
2532	0	100.000000		2532	0	0.000000	
2533	0	100.000000		2533	0	0.000000	
2534	0	100.000000		2534	0	0.000000	
2535	0	100.000000		2535	0	0.000000	
2536	0	100.000000		2536	0	0.000000	
2537	0	100.000000		2537	0	0.000000	
2538	0	100.000000		2538	0	0.000000	
2539	0	100.000000		2539	0	0.000000	
2540	0	100.000000		2540	0	0.000000	
2541	0	100.000000		2541	0	0.000000	
2542	0	100.000000		2542	0	0.000000	
2543	0	100.000000		2543	0	0.000000	
2544	0	100.000000		2544	0	0.000000	
2545	0	100.000000		2545	0	0.000000	
2546	0	100.000000		2546	0	0.000000	
2547	0	100.000000		2547	0	0.000000	
2548	0	100.000000		2548	0	0.000000	
2549	0	100.000000		2549	0	0.000000	
2550	0	100.000000		2550	0	0.000000	
2551	0	100.000000		2551	0	0.000000	
2552	0	100.000000		2552	0	0.000000	
2553	0	100.000000		2553	0	0.000000	
2554	0	100.000000		2554	0	0.000000	
2555	0	100.000000		2555	0	0.000000	
2556	0	100.000000		2556	0	0.000000	
2557	0	100.000000		2557	0	0.000000	
2558	0	100.000000		2558	0	0.000000	
2559	0	100.000000		2559	0	0.000000	
2560	0	100.000000		2560	0	0.000000	
2561	0	100.000000		2561	0	0.000000	
2562	0	100.000000		2562	0	0.000000	
2563	0	100.000000		2563	0	0.000000	
2564	0	100.000000		2564	0	0.000000	
2565	0	100.000000		2565	0	0.000000	
2566	0	100.000000		2566	0	0.000000	
2567	0	100.000000		2567	0	0.000000	
2568	0	100.000000		2568	0	0.000000	
2569	0	100.000000		2569	0	0.000000	
2570	0	100.000000		2570	0	0.000000	
2571	0	100.000000		2571	0	0.000000	
2572	0	100.000000		2572	0	0.000000	
2573	0	100.000000		2573	0	0.000000	
2574	0	100.000000		2574	0	0.000000	
2575	0	100.000000		2575	0	0.000000	
2576	0	100.000000		2576	0	0.000000	
2577	0	100.000000		2577	0	0.000000	
2578	0	100.000000		2578	0	0.000000	
2579	0	100.000000		2579	0	0.000000	
2580	0	100.000000		2580	0	0.000000	
2581	0	100.000000		2581	0	0.000000	
2582	0	100.000000		2582	0	0.000000	
2583	0	100.000000		2583	0	0.000000	
2584	0	100.000000		2584	0	0.000000	
2585	0	100.000000		2585	0	0.000000	
2586	0	100.000000		2586	0	0.000000	
2587	0	100.000000		2587	0	0.000000	
2588	0	100.000000		2588	0	0.000000	
2589	0	100.000000		2589	0	0.000000	
2590	0	100.000000		2590	0	0.000000	
2591	0	100.000000		2591	0	0.000000	
2592	0	100.000000		2592	0	0.000000	
2593	0	100.000000		2593	0	0.000000	
2594	0	100.000000		2594	0	0.000000	
2595	0	100.000000		2595	0	0.000000	
2596	0	100.000000		2596	0	0.000000	
2597	0	100.000000		2597	0	0.000000	
2598	0	100.000000		2598	0	0.000000	
2599	0	100.000000		2599	0	0.000000	
2600	0	100.000000		2600	0	0.000000	
2601	0	100.000000		2601	0	0.000000	
2602	0	100.000000		2602	0	0.000000	
2603	0	100.000000		2603	0	0.000000	
2604	0	100.000000		2604	0	0.000000	
2605	0	100.000000		2605	0	0.000000	
2606	0	100.000000		2606	0	0.000000	
2607	0	100.000000		2607	0	0.000000	
2608	0	100.000000		2608	0	0.000000	
2609	0	100.000000		2609	0	0.000000	
2610	0	100.000000		2610	0	0.000000	
2611	0	100.000000		2611	0	0.000000	
2612	0	100.000000		2612	0	0.000000	
2613	0	100.000000		2613	0	0.000000	
2614	0	100.000000		2614	0	0.000000	
2615	0	100.000000		2615	0	0.000000	
2616	0	100.000000		2616	0	0.000000	
2617	0	100.000000		2617	0	0.000000	
2618	0	100.000000		2618	0	0.000000	
2619	0	100.000000		2619	0	0.000000	
2620	0	100.000000		2620	0	0.000000	
2621	0	100.000000		2621	0	0.000000	
2622	0	100.000000		2622	0	0.000000	
2623	0	100.000000		2623	0	0.000000	
2624	0	100.000000		2624	0	0.000000	
2625	0	100.000000		2625	0	0.000000	
2626	0	100.000000		2626	0	0.000000	
2627	0	100.000000		2627	0	0.000000	
2628	0	100.000000		2628	0	0.000000	
2629	0	100.000000		2629	0	0.000000	
2630	0	100.000000		2630	0	0.000000	
2631	0	100.000000		2631	0	0.000000	
2632	0	100.000000		2632	0	0.000000	
2633	0	100.000000		2633	0	0.000000	
2634	0	100.000000		2634	0	0.000000	
2635	0	100.000000		2635	0	0.000000	
2636	0	100.000000		2636	0	0.000000	
2637	0	100.000000		2637	0	0.000000	
2638	0	100.000000		2638	0	0.000000	
2639	0	100.000000		2639	0	0.000000	
2640	0	100.000000		2640	0	0.000000	
